Plant_HedgeBush (16),-71.05,0.299,21.817,0.5193845,-0.5193845,-0.479833,-0.479833
Tree_Billboard (3),77.5,5.33,-26.4,0,0.5898412,0,-0.8075193
PowerLine_Short,-39.969,8.871,20.602,-0.6331486,-0.2665223,-0.2442385,0.6844242
FenceDark_Backyard_Tile (4),-40.5,0.5,38.5,0,0.7071068,0,-0.7071068
Lamp_Wall_Box,1.816,2.521,27,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Tree_Background (24),-97.01,0.18,27.02,-0.7071068,0,0,0.7071067
Background_Bush_6x (38),16,0.5,53,-0.7071068,0,0,0.7071068
Stone_C,5.784,0.567,-0.778,-0.6957039,-0.1264756,-0.1264756,0.6957039
Tree_Billboard (6),-26.1,5.33,-77.3,0,0.01044127,0,-0.9999455
Road_4x (5),-29,0,12,0.7071068,0,0,-0.7071068
Road_Corner (3),33,0,12,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Lamp_Garden_Pilar (7),1.684,0.4165726,23.407,0.7071068,0,0,-0.7071068
ClimberPlants,0,0,0,0,0,0,1
Plant_Grass (35),-37.797,0.425,-1.568,0.7071068,0,0,-0.7071068
Tree_Billboard (9),-5,5.33,109.9,0,-0.9990715,0,0.04308372
Porch_Rail_2x (6),-29.5,0.5,37,-0.5,-0.5,-0.5,0.5
Plant_Box_D,-29.128,0.672,38.702,-0.7070705,-0.007160163,-0.007160163,0.7070705
Fence_Frontyard_Tile_Left_2x (1),-47.75,0.151,4,0,0,0,1
Plant_Grass_Small (11),-22.932,0.045,6.963,0.004481085,0.6993384,0.7147633,-0.00438436
Fence_Backyard_Tile (24),-46,0.5,52,0,0.7071068,0,-0.7071068
Plant_FlowersRedBush (15),-31.87,0.607,37.53,-0.6343477,-0.3124148,-0.3124148,0.6343477
Roof_7x (2),-30.5,4,33,0.5,-0.5,-0.5,-0.5
Fence_Frontyard_Tile_Right_2x (6),-71.04,0.482,-4.94,0,-0.7071068,0,0.7071067
Porch_4x (3),-25,0.5,38.5,-0.5,-0.5,-0.5,0.5
Background_Bush_6x (31),50.5,0.5,-39.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Road_Walkway (4),-25,0,12,0.7071068,0,0,-0.7071068
Plant_FlowersYellow (4),4.88,0.5427353,-0.7006566,-0.7071068,0,0,0.7071068
Lamp_Garden_Pilar (4),-39.76853,0.2,2.98,0.7071068,0,0,-0.7071068
Flower_Red_02,-45.5141,0.8170425,-2.496389,-0.7071068,0,0,0.7071068
Tree_Background (21),-76.73,0.18,55.25,0.06155922,-0.7044219,-0.7044223,-0.06155903
Fence_Frontyard_Tile_Right_2x (2),-61.17,0.151,4,0,0,0,1
Tree_Groundplane,-63.79769,0.596,-1.61,-0.7071068,0,0,0.7071068
TreeSmall_Static (1),-63.8,0.555,-1.62,0,0,0,1
TreeSmall_Static,-63.8,0.555,-1.62,-0.7071068,0,0,0.7071068
Plant_Grass_Small (1),-51,0,7,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Tree_Background (8),22.04,0.18,-34.7,-0.6858157,-0.1722118,-0.172212,0.6858156
Plant_Bush_B (3),-5.585,0.339,-3.399,0.7071068,0,0,-0.7071068
Floor_Grass_8x8 (22),-4,0.5,39,0.7071068,0,0,-0.7071068
Plant_Grass (32),-59.5,0.5,-1.5,0.7071068,0,0,-0.7071068
Road_8x (34),33,0,-24,0.5,-0.5,-0.5,-0.5
Road_Corner,-87,0,12,0.7071068,0,0,-0.7071068
Tree_Background (27),-13.45,0.18,-28.82,0.4634123,-0.5340869,-0.5340877,-0.463412
Floor_Grass_8x8 (2),-52,0.5,-7,0.7071068,0,0,-0.7071068
Lamp_Garden_Small (28),-30.869,0.612,39.546,-0.4256227,-0.3868476,-0.4170908,0.7037254
Plant_Bush_B (7),-30.314,0.234,22.023,0.7071068,0,0,-0.7071068
TreeSmall_Static,-49.8,0.367,2.373,-0.7071068,0,0,0.7071068
TreeSmall_Static,-49.8,0.367,2.373,0,0,0,1
Tree_Groundplane,-49.79769,0.408,2.383,-0.7071068,0,0,0.7071068
Plant_Brownhay (1),18.5,0,4,0.7071068,0,0,-0.7071068
Lamp_Garden_Small (21),-24.559,0.467,-0.721,-0.6717821,0.2349784,0.1866122,0.6772517
Fence_Frontyard_End (4),1.097,0.108,3.969,2.185569E-08,0,0,1
Fence_Frontyard_Tile_Right_2x (1),-71.04,0.151,3,0,-0.7071068,0,0.7071067
FlowerPot_Hanging (1),-48.25,3.5,-3.25,0.7071068,0,0,-0.7071068
Fence_Frontyard_Tile_Left_1x (2),15.125,0.447,-3.059,0,0.7071068,0,0.7071067
Floor_Grass_8x8 (1),-60,0.5,-7,0.7071068,0,0,-0.7071068
Plant_Grass (44),-37.627,0.43,30.51,0.7071068,0,0,-0.7071068
Floor_Grass_45x45 (1),-38,0.5,57.5,0.5,-0.5,-0.5,-0.5
Plant_Drygrass_Set (1),1.933,0.4878498,-0.681,0.06773282,-0.6840083,-0.7255237,-0.03406503
Floor_Grass_8x8 (18),-12,0.5,-15,0.7071068,0,0,-0.7071068
Mailbox (2),-24.143,0.156,7.048,-0.7071068,0,0,0.7071068
Plant_Bush (4),-53.721,0.2024117,20.11596,-0.7071068,0,0,0.7071068
Flower_Yellow_02 (1),-14.60238,0.1765335,7.465849,-0.7071068,0,0,0.7071068
Road_8x (49),-87,0,48,0.5,-0.5,-0.5,-0.5
Plant_FlowersRedBush (6),-51.491,0.706,-2.654,-0.5680788,-0.421054,-0.421054,0.5680788
Plant_Bush_B (9),-30.314,0.345,23.137,0.7071068,0,0,-0.7071068
Plant_Lily (5),1.821312,0.5427355,-0.7716816,-0.7071068,0,0,0.7071068
Lamp_Garden_Small (5),-53.34,0.35,23.486,-0.6978738,-0.3397217,-0.2356747,0.5848238
Lamp_Street_High (1),-60.23,0.2353684,6.81,-0.7071068,0,0,0.7071068
FlowerPot_Hanging (2),-23.5,3.102,-3.549,-0.7071068,0,0,0.7071068
Plant_FlowersRedBush (14),-47.798,0.706,-2.654,-0.5949901,0.3820823,0.3820823,0.5949901
Fence_Backyard_Tile (21),-46,0.5,42,0,0.7071068,0,-0.7071068
Plant_Box_Hanging,-23.52041,2.897,39.977,-0.6532815,-0.2705981,-0.2705981,0.6532815
Racecar,-78.28,-0.0002295715,9.68,0,0.7071068,0,0.7071068
Whl RR,-79.65655,0.3442604,8.86345,0,0.7071068,0,0.7071068
Whl RL,-79.65655,0.3442604,10.49655,0,0.7071068,0,0.7071068
body,-78.27872,0.1287073,9.68,0,0.7071068,0,0.7071068
Whl FR,-76.70837,0.3442604,8.85718,0,0.7071068,0,0.7071068
collider2,-78.28,-0.0002295715,9.68,0,0.7071068,0,0.7071068
Whl FL,-76.70837,0.3442604,10.50282,0,0.7071068,0,0.7071068
collider1,-78.28,-0.0002295715,9.68,0,0.7071068,0,0.7071068
Plant_FlowersRed (3),-52.302,0.352,2.114,-0.6327992,0.3155395,0.3155396,0.6327992
Fence_Frontyard_Tile_Right_2x (7),-63.162,0.151,4,0,0,0,1
Plant_FlowersRed (2),-54.665,0.352,2.114,-0.4157435,0.5719767,0.5719768,0.4157435
FlowerPot,5.13,0.67,-3.638,-0.7071068,0,0,0.7071068
Plant_HedgeBush (19),-60.537,0.196,20.2,-0.7071068,0,0,0.7071068
Porch_4x (6),-30,0.5,57,0.5,-0.5,-0.5,-0.5
Floor_Grass_4x8 (3),-24,0.5,51.5,0.7071068,0,0,-0.7071068
Flower_Yellow_01 (1),-10.48558,0.07,7.373884,-0.7071068,0,0,0.7071068
Flowerbed_High_7x (4),-11.88,0.5,-8.5,0.5,-0.5,-0.5,-0.5
Road_4x (7),-57,0,12,0.7071068,0,0,-0.7071068
Lamp_WireHanging_2x (4),0.03800011,3.068,-1.037,-0.5137661,-0.485844,-0.4858441,0.5137661
Plant_Bush_B (6),-27.14532,0.234,22.023,0.7071068,0,0,-0.7071068
Road_4x (3),-9,0,12,0.7071068,0,0,-0.7071068
Light Probe Group,-14.5,0,12,0,0,0,1
Road_8x (46),-87,0,-32,-0.5,-0.5,-0.5,0.5
Ground_Moss_Tiled (1),1.375,0.4635276,-0.75,-0.5,0.5,0.5000001,0.4999999
Plant_TallGrass (7),-57.57,0.5000111,-3.345,-0.664463,-0.2418448,-0.2418448,0.664463
Ground_Moss_Stones,-22.364,0.59,27.232,-0.5,-0.5,-0.5,0.5
Flowerbed_Round (1),-18.215,0.119,21.792,-0.7071068,0,0,0.7071068
Plant_HedgeBush (9),-34,1.01,-17.36,-0.5,-0.5,-0.5,0.5
Plant_HedgeBush (20),-57.384,0.196,20.2,-0.7071068,0,0,0.7071068
Plant_FlowersWhite (1),-5.906,0.5441499,25.063,-0.6868712,-0.1679524,-0.1679525,0.6868712
Lamp_Garden_Small (20),-24.559,0.349,0.496,-0.6546454,0.1597085,0.1350843,0.7264193
Porch_Floor_3x2 (1),-25,0.433,29.5,-0.7071068,0,0,0.7071068
Plant_Grass (60),-63.18,0.425,-1.674,0.7071068,0,0,-0.7071068
Plant_Grass_Small (7),-66.107,0.048,6.983,-0.005538098,0.7070851,0.7070851,0.005538116
Road_8x (26),13,0,12,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Plant_TallGrass,8.422,0.5000109,-0.745,-0.664463,-0.2418448,-0.2418448,0.664463
Floor_Grass_2x8 (6),-27,0.5,43.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Background_Bush_6x (2),-20,0.5,53,-0.7071068,0,0,0.7071068
Plant_HedgeBush (43),-35.288,0.205,20.202,-0.7071068,0,0,0.7071068
Stone_D (1),-27.56902,0.56,-2.769156,-0.2169546,0.6730013,0.6730013,0.2169545
Fence_Frontyard_End (3),-38.403,0.176,4,0,0,0,1
Porch_Floor_3x2 (4),-19,0.5,38.5,0.7071068,0,0,-0.7071068
Plant_Punjab,-22.035,2.337,39.929,0.7071068,0,0,-0.7071068
Plant_Climber_Short,-38.527,0.56,-6.97,0.5049676,-0.4949826,0.4949826,0.5049676
WallDown_Window_Double_B_3x (1),-22.5,0.5,30.5,0.5,-0.5,-0.5,-0.5
Trashbin_Lid,-24.05,0.9710636,7.901629,0.5,-0.5,-0.5,-0.5
Trashbin (1),-24.05,0,8.12,0.5,-0.5,-0.5,-0.5
Plant_Grass (14),-63.494,0.27,2.148,-0.6839296,0,0,0.729548
Trashbin (4),-30.773,0,15.913,0.4984475,0.5015478,0.5015479,-0.4984475
Trashbin_Lid,-30.77435,0.9710639,16.13137,0.4984475,0.5015478,0.5015479,-0.4984475
Reflection Probe,-1.5,2,11.5,0,0,0,1
PowerLine_Short (3),-54.364,10.135,2.874,-0.126465,-0.7623967,-0.6216159,0.1278736
Flowerbed_High_7x (2),-34,0.509,-15.268,0.5,-0.5,-0.5,-0.5
Lamp_Garden_Pilar (1),7.176,0.491,25.044,0.7071068,0,0,-0.7071068
Tree_Background (19),-76.73,0.18,-33.01,-0.6858157,-0.1722118,-0.172212,0.6858156
Floor_Grass_2x8 (10),-34,0.5,38.5,0.5,-0.5,-0.5,-0.5
Road_Walkway (7),7,0,12,0.7071068,0,0,-0.7071068
Porch_Floor_3x2 (3),-25,0.5,40.5,0.7071068,0,0,-0.7071068
Plant_Grass (67),-15.518,0.5,38.431,0.7066841,0.0244481,0.02444808,-0.7066841
Plant_Bush_B (17),-25.057,0.497,46.608,0.644097,0.291786,0.2917862,-0.644097
Plant_Grass (36),-31.483,0.425,-1.568,0.7071068,0,0,-0.7071068
Floor_Grass_8x8 (16),-36,0.5,-15,0.7071068,0,0,-0.7071068
Plant_Bush (2),-51.01,0.2296257,20.53617,-0.7071068,0,0,0.7071068
WallDown_Corner_Out (5),-20.5,0.5,29.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Roof_End_5xaaasd,-32,3.5,27,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Plant_Box_B,3.533,0.644,-1.261,-0.5,0.5,0.5000001,0.4999999
Bone03,-64.52771,4.816491,17,0.2925844,-0.1771221,-0.8038689,0.4866385
Tree_Grate,-64.53664,0.2507387,17,-0.7071068,0,0,0.7071068
Tree_Groundplane,-64.53432,0.2725773,17.01,-0.7144954,0,0,0.6996403
Bone01,-64.54253,0.2355061,17,9.793883E-06,-9.762231E-06,-0.7082503,0.7059615
Bone02,-64.52842,4.814771,17,0.1453448,-0.2141547,-0.5424337,0.7992362
Tree_Trunk,-64.53664,0.2435774,17,-0.7071068,0,0,0.7071068
TreeLarge_Skinned (8),-64.5,0.2123,17,0,0,0,1
Porch_Rail_2x (2),-25.5,0.5,27.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Plant_Treebush (2),-26.99113,0.2201414,16.99601,0.7071068,0,0,-0.7071068
AirVentGrid (1),-56.973,6.9,-3.497,-0.5,-0.5,-0.5,0.5
Plant_Grass_Small (41),-30.247,0.427,43.298,0.5042608,-0.4957026,-0.4957026,-0.5042608
FenceDark_Backyard_Tile (35),-13.5,0.5,35.5,0,0.7071068,0,-0.7071068
Roof_End_5x (1),-32,3.5,33,0.7071068,0,0,-0.7071068
Roof_5x,-33,4,27,0.7071068,0,0,-0.7071068
Fence_Frontyard_Tile_Right_2x (5),-71.04,0.484,-2.95,0,-0.7071068,0,0.7071067
Plant_Grass_Small (5),-28.21,0.046,6.887,-0.03364577,0.7063059,0.7063059,0.03364579
Lights,0,0,0,0,0,0,1
Porch_Floor_3x2 (5),-25,0.5,44.5,0.7071068,0,0,-0.7071068
Porch_Pilar,-20.551,-0.185,27.553,0.7071068,0,0,-0.7071068
Lamp_Wall_Box (5),-44.5,2.5,25.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Plant_Grass (34),-47.04,0.425,-1.568,0.7071068,0,0,-0.7071068
Flower_Yellow_01,-32.9273,0.039,7.267903,-0.7071068,0,0,0.7071068
Plant_FlowersYellow (1),2.509,0.5427353,-0.7006566,-0.7071068,0,0,0.7071068
Floor_Grass_8x8 (3),-44,0.5,-7,0.7071068,0,0,-0.7071068
Plant_FlowersRedBush,0.919108,0.491,23.02,-0.6343477,-0.3124148,-0.3124148,0.6343477
Roof_UnderPlanks_Porch (5),-51.5,3.5,-3.5,0.5,-0.5,-0.5,-0.5
Porch_Floor_3x2 (8),-57.66,0.19,-13.89,-3.090862E-08,0.7071068,-0.7071068,-3.090862E-08
Drainpipe_2story,-59.5,3.5,-4,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
WallDown_1x (3),-54.5,0.5,-4.5,0.7071068,0,0,-0.7071068
Wall_Door_Garage_B_5x,-42.5,0.5,-3,-0.5,-0.5,-0.5,0.5
WallDown_1x (7),-54.5,0.5,-5,-0.5,-0.5,-0.5,0.5
Roof_5x (2),-58,6.5,-9.5,0.7071068,0,0,-0.7071068
Roof_5x,-58,6.5,-5.5,0.7071068,0,0,-0.7071068
Roof_8x,-40.5,4,-7.5,-0.5,-0.5,-0.5,0.5
WallDown_Corner_Out (2),-46.5,0.5,-3,-0.5,-0.5,-0.5,0.5
Porch_4x (2),-53.5,0.5,-13,0.5,-0.5,-0.5,-0.5
Door_Paneled,-56,0.5,-11.522,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
WallDown_Corner_Out (11),-59.5,0.5,-11.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
WallUp_Corner_Out (4),-54.5,3.5,-11.5,0.5,-0.5,-0.5,-0.5
WallDown_Corner_Out (4),-54.5,0.5,-3.5,0.7071068,0,0,-0.7071068
Porch_Pilar,-52.5,0.5,-3.308,0.7071068,0,0,-0.7071068
Roof_8x (3),-44.5,4,-7.5,-0.5,-0.5,-0.5,0.5
Roof_8x (6),-50.5,4,-7.5,-0.5,-0.5,-0.5,0.5
Roof_5x (4),-58,6.5,-11.5,0.7071068,0,0,-0.7071068
Roof_8x (7),-52.5,4,-7.5,-0.5,-0.5,-0.5,0.5
Porch_4x (4),-50,0.5,-13,0.5,-0.5,-0.5,-0.5
Porch_Floor_3x2 (9),-48.66,0.19,-13.89,-3.090862E-08,0.7071068,-0.7071068,-3.090862E-08
WallDown_Window_Double_3x (3),-49.5,0.5,-11.5,0.5,-0.5,-0.5,-0.5
WallUp_Window_Single_3x (2),-59.5,3.5,-7.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
WallDown_1x (2),-46.5,0.5,-4,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
WallDown_1x (2),-54.5,0.5,-11.5,0.5,-0.5,-0.5,-0.5
Drainpipe_1story,-39.5,3.5,-2.867,-0.7071068,0,0,0.7071068
WallUp_A_3x (2),-54.5,3.5,-9.5,0.7071068,0,0,-0.7071068
Drainpipe_1story (3),-46.5,3.5,-3.25,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
WallDown_Corner_In (1),-46.5,0.5,-5,-0.5,-0.5,-0.5,0.5
Porch_Floor_3x2 (6),-48.66,0.19,-11.89,-3.090862E-08,0.7071068,-0.7071068,-3.090862E-08
Roof_End_5x (1),-57,6,-11.5,-3.090862E-08,0.7071068,-0.7071068,-3.090862E-08
WallDown_3x (4),-59.5,0.5,-8.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
WallUp_A_1x (2),-59.5,3.5,-5.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
WallDown_3x (1),-38.5,0.5,-5.5,0.7071068,0,0,-0.7071068
WallUp_A_1x (3),-59.5,3.5,-9.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Drainpipe_1story (2),-55,3.5,-3.5,-0.5,-0.5,-0.5,0.5
Porch_4x (3),-52,0.5,-13,0.5,-0.5,-0.5,-0.5
Porch_Rail_2x (9),-49.5,0.5,-3.354,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
WallUp_A_1x (1),-59.5,3.5,-4.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Roof_UnderPlanks_Porch (4),-49.5,3.5,-3.5,0.5,-0.5,-0.5,-0.5
WallDown_Window_Double_3x (1),-48.5,0.5,-5,-0.5,-0.5,-0.5,0.5
Door_Paneled_Parent (3),-55.5,0.5,-11.5,0,1,0,-4.371139E-08
Roof_7x,-43,4,-5,0.7071068,0,0,-0.7071068
Door_Paneled_Parent (1),-53.5,0.5,-5,0,0,0,1
WallDown_3x (3),-38.5,0.5,-8.5,-0.7071068,6.181725E-08,6.181725E-08,0.7071068
Door_Paneled,-53,0.5,-4.978,0.7071068,0,0,-0.7071068
Porch_Floor_3x2 (2),-50.084,0.5,-3.704,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
WallUp_Corner_Out (1),-54.5,3.5,-3.5,0.7071068,0,0,-0.7071068
WallDown_1x,-59.5,0.5,-10.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Porch_Floor_3x2 (10),-51.66,0.19,-13.89,-3.090862E-08,0.7071068,-0.7071068,-3.090862E-08
WallUp_Corner_Out (3),-59.5,3.5,-11.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
WallUp_A_½x (1),-55,3.5,-11.5,0.5,-0.5,-0.5,-0.5
WallDown_1x (5),-39.5,0.5,-3.5,-0.5,-0.5,-0.5,0.5
Porch_4x (5),-48,0.5,-13,0.5,-0.5,-0.5,-0.5
WallUp_A_½x,-58.5,3.5,-11.5,0.5,-0.5,-0.5,-0.5
Roof_8x (2),-42.5,4,-7.5,-0.5,-0.5,-0.5,0.5
Porch_4x (1),-55.5,0.5,-13,0.5,-0.5,-0.5,-0.5
Roof_UnderPlanks_Porch (3),-47.5,3.5,-3.5,0.5,-0.5,-0.5,-0.5
Roof_8x (1),-38.5,4,-7.5,-0.5,-0.5,-0.5,0.5
Drainpipe_1story (5),-46.5,3.5,-11.5,0.5,-0.5,-0.5,-0.5
Porch_Floor_3x2 (5),-51.66,0.19,-11.89,-3.090862E-08,0.7071068,-0.7071068,-3.090862E-08
Roof_8x (5),-48.5,4,-7.5,-0.5,-0.5,-0.5,0.5
WallDown_Window_Double_4x,-57,0.5,-3.5,-0.5,-0.5,-0.5,0.5
WallUp_Window_Single_3x (3),-57,3.5,-11.5,0.5,-0.5,-0.5,-0.5
Roof_End_5x,-57,6,-3.5,0.7071068,0,0,-0.7071068
Porch_Floor_3x2 (4),-54.66,0.19,-11.89,-3.090862E-08,0.7071068,-0.7071068,-3.090862E-08
Porch_Rail_2x (10),-47.5,0.5,-3.354,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
WallUp_Corner_Out (2),-59.5,3.5,-3.5,-0.5,-0.5,-0.5,0.5
Wall_Door_Single_A_1x (1),-55.5,0.5,-11.5,0.5,-0.5,-0.5,-0.5
Door_Garage_5x,-42.5,0.5,-3,0.7071068,0,0,-0.7071068
WallDown_3x (6),-57.5,0.5,-11.5,0.5,-0.5,-0.5,-0.5
Porch_Floor_3x2 (3),-47.084,0.5,-3.704,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
WallDown_3x (8),-43.5,0.5,-11.5,0.5,-0.5,-0.5,-0.5
Roof_End_8x,-38.5,3.5,-7.5,0.5000001,0.5,-0.5,0.5000001
